,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
186,143,19.501049,27.581648,3858.2556,2.18618,3.0465243,-4.871538,0.06397066,0.08477836,0.2824019,961.57355,3858.2556,63,7
188,144,19.312576,29.196703,2873.003,1.6615529,5.2255187,9.200347,0.06303153,0.27554867,0.68203104,938.13855,2873.003,63,7
191,147,19.437984,30.634117,825.4384,1.6450796,1.790853,18.878736,0.15117732,0.17103638,0.08139887,1032.0717,825.4384,68,5
193,148,19.340725,29.27225,5739.0254,2.511117,4.256909,-10.427686,0.057520922,0.07748828,0.41010788,1378.3038,5739.0254,68,5
194,149,19.13199,28.503736,5943.9844,2.1793005,4.2083673,1.4010333,0.05419736,0.10618321,0.48215058,1592.0483,5943.9844,68,5
195,150,18.75736,26.739002,5485.3354,2.572209,2.9809482,-11.370142,0.05907678,0.06546588,0.13711722,1741.4681,5485.3354,68,5
196,150,28.828108,54.8358,3743.9475,2.8544307,3.1932905,-13.914569,0.06660558,0.067004345,0.10611618,1020.6803,3743.9475,69,7
197,151,19.058462,27.361334,3881.561,2.3692963,4.2868986,4.519395,0.07554979,0.14848867,0.4473169,827.9074,3881.561,68,5
198,151,28.392937,53.79003,1109.6067,1.8526492,2.0512025,12.922628,0.13336407,0.15317322,0.096798494,907.84314,1109.6067,69,7
201,152,28.61322,55.25342,795.47064,1.6277746,1.7005829,16.26861,0.14787965,0.1572871,0.04281371,962.0983,795.47064,69,7
204,153,28.702694,55.06077,2917.0374,2.475113,3.3438807,-8.006885,0.07579569,0.08791238,0.25980824,858.04517,2917.0374,69,7
206,154,27.760935,53.871746,1335.6875,1.7204291,1.881798,12.841957,0.10701295,0.12000625,0.08575254,1195.0815,1335.6875,69,7
208,155,27.87517,54.01938,1190.101,1.5151414,1.5541528,16.368269,0.101956636,0.10531933,0.025101442,1686.4537,1190.101,69,7
209,156,28.41663,55.19792,745.9859,1.687096,1.6526388,13.693551,0.15677705,0.15235797,0.020423975,913.3157,745.9859,69,7
210,157,17.694849,20.062403,2642.631,1.5927676,1.8340642,9.927858,0.06337224,0.07407486,0.1315639,2340.2244,2642.631,74,7
211,157,19.195198,27.942205,4503.0713,2.305305,3.6471202,1.8560996,0.06630269,0.10673675,0.3679109,1690.875,4503.0713,75,5
212,158,18.085897,20.086145,1160.4381,1.3970588,1.433101,27.17647,0.102161214,0.105741106,0.025149805,1869.7224,1160.4381,74,7
213,158,19.065748,26.511267,1616.5627,1.5350626,3.090651,24.15306,0.09017457,0.2536236,0.50332063,1124.7682,1616.5627,75,5
215,159,17.948761,20.125664,3471.6396,2.3537111,2.4773462,-3.4734635,0.07280887,0.07622583,0.04990625,1752.9738,3471.6396,74,7
216,159,19.235094,27.379723,1454.5519,1.511758,3.3218055,15.551826,0.08867573,0.26989973,0.5448987,1008.4652,1454.5519,75,5
218,160,18.846544,26.77659,1526.1991,1.5938035,2.505508,10.214154,0.08734505,0.15406908,0.36388007,1092.7491,1526.1991,75,5
217,160,17.975523,20.523523,6203.351,2.6342726,3.3899357,-19.505985,0.052617446,0.056751154,0.22291371,1770.0983,6203.351,74,7
219,161,18.194002,20.465061,11103.564,3.2203722,3.6123235,-50.927864,0.03283865,0.024987895,0.10850394,1601.3489,11103.564,74,7
220,161,18.560974,25.716814,7854.8354,2.9636924,3.2133312,-22.515104,0.050709996,0.052194797,0.07768847,1860.0723,7854.8354,75,5
221,161,28.81485,54.897125,1648.115,2.0956821,2.1678634,2.1417253,0.102217175,0.10594901,0.033296023,956.3096,1648.115,77,11
222,162,17.9193,20.271225,2730.7673,1.974362,2.0833735,4.0194006,0.07492298,0.07931033,0.052324526,2081.0046,2730.7673,74,7
223,162,29.031694,54.536674,718.3759,1.3499668,1.4430332,14.156641,0.12016761,0.13109559,0.064493634,1154.3695,718.3759,77,11
224,163,17.887558,20.596642,954.30444,1.8070681,1.7647735,15.039004,0.14760096,0.14283647,0.023405107,1094.5328,954.30444,74,7
